"id","zeeid","zipcode","type"
"5749","1453","92058","POL"
"5750","1453","92672","POL"
"5751","1453","92673","POL"
"5752","1454","19014","POL"
"5753","1454","19015","POL"
"5754","1454","19017","POL"
"5755","1454","19060","POL"
"5756","1454","19081","POL"
"5757","1454","19086","POL"
"5758","1454","19317","POL"
"5759","1454","19319","POL"
"5760","1454","19357","POL"
"5761","1454","19366","POL"
"5762","1454","19373","POL"
"5763","1454","19382","POL"
"5764","1454","19395","POL"
"5765","1454","19008","POL"
"5766","1454","19028","POL"
"5767","1454","19037","POL"
"5768","1454","19039","POL"
"5769","1454","19052","POL"
"5770","1454","19063","POL"
"5771","1454","19065","POL"
"5772","1454","19073","POL"
"5773","1454","19091","POL"
"5774","1454","19331","POL"
"5775","1454","19339","POL"
"5776","1454","19340","POL"
"5777","1454","19342","POL"
"5778","1455","11569","POL"
"5779","1455","11714","POL"
"5780","1455","11756","POL"
"5781","1455","11793","POL"
"5782","1455","11801","POL"
"5783","1455","11802","POL"
"5784","1455","11804","POL"
"5785","1455","11815","POL"
"5786","1455","11758","POL"
"5787","1455","11762","POL"
"5788","1455","11783","POL"
"5789","1456","08854","POL"
"5790","1456","08855","POL"
"5791","1456","08901","POL"
"5792","1456","08902","POL"
"5793","1456","07080","POL"
"5794","1456","08817","POL"
"5795","1456","08818","POL"
"5796","1456","08840","POL"
"5797","1456","08899","POL"
"5798","1456","08903","POL"
"5799","1456","08904","POL"
"5800","1456","08906","POL"
"5801","1456","08933","POL"
"5802","1456","08989","POL"
"5803","1457","10301","POL"
"5804","1457","10302","POL"
"5805","1457","10304","POL"
"5806","1457","10310","POL"
"5807","1457","10303","POL"
"5808","1457","10311","POL"
"5809","1457","10313","POL"
"5810","1457","10314","POL"
"5811","1458","94519","POL"
"5812","1458","94520","POL"
"5813","1458","94522","POL"
"5814","1458","94523","POL"
"5815","1458","94524","POL"
"5816","1458","94527","POL"
"5817","1458","94529","POL"
"5818","1458","94549","POL"
"5819","1458","94563","POL"
"5820","1458","94507","POL"
"5821","1458","94518","POL"
"5822","1458","94595","POL"
"5823","1458","94596","POL"
"5824","1458","94597","POL"
"5825","1459","92223","POL"
"5826","1459","92318","POL"
"5827","1459","92346","POL"
"5828","1459","92354","POL"
"5829","1459","92555","POL"
"5830","1459","92320","POL"
"5831","1459","92374","POL"
"5832","1459","92399","POL"
"5833","1459","92403","POL"
"5834","1459","92423","POL"
"5835","1460","75125","POL"
"5836","1460","75152","POL"
"5837","1460","75167","POL"
"5838","1460","76063","POL"
"5839","1460","76065","POL"
"5840","1460","75154","POL"
"5841","1460","75165","POL"
"5842","1460","75168","POL"
"5843","1461","75114","POL"
"5844","1461","75126","POL"
"5845","1461","75160","POL"
"5846","1461","75414","POL"
"5847","1461","75423","POL"
"5848","1461","75424","POL"
"5849","1461","75442","POL"
"5850","1461","75452","POL"
"5851","1461","75479","POL"
"5852","1461","75490","POL"
"5853","1461","75491","POL"
"5854","1461","75032","POL"
"5855","1461","75087","POL"
"5856","1461","75121","POL"
"5857","1461","75166","POL"
"5858","1461","75173","POL"
"5859","1462","99301","POL"
"5860","1462","99302","POL"
"5861","1462","99323","POL"
"5862","1462","99324","POL"
"5863","1462","99360","POL"
"5864","1462","99362","POL"
"5865","1462","99363","POL"
"5866","1462","99336","POL"
"5867","1462","99352","POL"
"5868","1462","99353","POL"
"5869","1463","19103","POL"
"5870","1463","19106","POL"
"5871","1463","19107","POL"
"5872","1463","19121","POL"
"5873","1463","19123","POL"
"5874","1463","19130","POL"
"5875","1463","19122","POL"
"5876","1463","19129","POL"
"5877","1463","19132","POL"
"5878","1463","19133","POL"
"5879","1464","91020","POL"
"5880","1464","91021","POL"
"5881","1464","91040","POL"
"5882","1464","91041","POL"
"5883","1464","91214","POL"
"5884","1464","91224","POL"
"5885","1464","91352","POL"
"5886","1464","91501","POL"
"5887","1464","91504","POL"
"5888","1464","91340","POL"
"5889","1464","91341","POL"
"5890","1464","91342","POL"
"5891","1464","91392","POL"
"5892","1468","80233","POL"
"5893","1468","80241","POL"
"5894","1468","80601","POL"
"5895","1468","80603","POL"
"5896","1468","80614","POL"
"5897","1468","80621","POL"
"5898","1468","80023","POL"
"5899","1468","80514","POL"
"5900","1468","80520","POL"
"5901","1468","80530","POL"
"5902","1468","80602","POL"
"5903","1469","80021","POL"
"5904","1469","80031","POL"
"5905","1469","80035","POL"
"5906","1469","80036","POL"
"5907","1469","80234","POL"
"5908","1469","80003","POL"
"5909","1469","80030","POL"
"5910","1469","80229","POL"
"5911","1469","80260","POL"
"5912","1470","34229","POL"
"5913","1470","34238","POL"
"5914","1470","34251","POL"
"5915","1470","34267","POL"
"5916","1470","34269","POL"
"5917","1470","34286","POL"
"5918","1470","34287","POL"
"5919","1470","34288","POL"
"5920","1470","34289","POL"
"5921","1470","34290","POL"
"5922","1470","34291","POL"
"5923","1470","34292","POL"
"5924","1470","34202","POL"
"5925","1470","34231","POL"
"5926","1470","34233","POL"
"5927","1470","34240","POL"
"5928","1470","34241","POL"
"5929","1470","34242","POL"
"5930","1470","34276","POL"
"5931","1471","95610","POL"
"5932","1471","95630","POL"
"5933","1471","95662","POL"
"5934","1471","95671","POL"
"5935","1471","95763","POL"
"5936","1471","95628","POL"
"5937","1471","95670","POL"
"5938","1471","95741","POL"
"5939","1473","75001","POL"
"5940","1473","75063","POL"
"5941","1473","75248","POL"
"5942","1473","75287","POL"
"5943","1473","75370","POL"
"5944","1473","75006","POL"
"5945","1473","75019","POL"
"5946","1474","60101","POL"
"5947","1474","60108","POL"
"5948","1474","60117","POL"
"5949","1474","60126","POL"
"5950","1474","60164","POL"
"5951","1474","60165","POL"
"5952","1474","60181","POL"
"5953","1474","60148","POL"
"5954","1474","60515","POL"
"5955","1474","60523","POL"
"5956","1474","60559","POL"
"5957","1475","30506","POL"
"5958","1475","30515","POL"
"5959","1475","30518","POL"
"5960","1475","30519","POL"
"5961","1475","30024","POL"
"5962","1476","75009","POL"
"5963","1476","75058","POL"
"5964","1476","75090","POL"
"5965","1476","75091","POL"
"5966","1476","75092","POL"
"5967","1476","75097","POL"
"5968","1476","75409","POL"
"5969","1476","75454","POL"
"5970","1476","75459","POL"
"5971","1476","75485","POL"
"5972","1476","75495","POL"
"5973","1476","75069","POL"
"5974","1476","75071","POL"
"5975","1477","02129","POL"
"5976","1477","02139","POL"
"5977","1477","02141","POL"
"5978","1477","02142","POL"
"5979","1477","02149","POL"
"5980","1477","02150","POL"
"5981","1477","02204","POL"
"5982","1477","02140","POL"
"5983","1477","02143","POL"
"5984","1477","02144","POL"
"5985","1477","02145","POL"
"5986","1478","98010","POL"
"5987","1478","98030","POL"
"5988","1478","98031","POL"
"5989","1478","98042","POL"
"5990","1478","98055","POL"
"5991","1478","98064","POL"
"5992","1478","98056","POL"
"5993","1478","98057","POL"
"5994","1478","98058","POL"
"5995","1479","91909","POL"
"5996","1479","91910","POL"
"5997","1479","91912","POL"
"5998","1479","92106","POL"
"5999","1479","92107","POL"
"6000","1479","92110","POL"
"6001","1479","92135","POL"
"6002","1479","92137","POL"
"6003","1479","92138","POL"
"6004","1479","92140","POL"
"6005","1479","92152","POL"
"6006","1479","92166","POL"
"6007","1479","92167","POL"
"6008","1479","92186","POL"
"6009","1479","91911","POL"
"6010","1479","92118","POL"
"6011","1479","92155","POL"
"6012","1479","92178","POL"
"6013","1480","32401","POL"
"6014","1480","32402","POL"
"6015","1480","32405","POL"
"6016","1480","32406","POL"
"6017","1480","32407","POL"
"6018","1480","32408","POL"
"6019","1480","32409","POL"
"6020","1480","32411","POL"
"6021","1480","32412","POL"
"6022","1480","32413","POL"
"6023","1480","32417","POL"
"6024","1480","32428","POL"
"6025","1480","32444","POL"
"6026","1480","32461","POL"
"6027","1480","32425","POL"
"6028","1480","32427","POL"
"6029","1480","32437","POL"
"6030","1480","32439","POL"
"6031","1480","32452","POL"
"6032","1480","32455","POL"
"6033","1480","32459","POL"
"6034","1480","32462","POL"
"6035","1480","32464","POL"
"6036","1480","32550","POL"
"6037","1480","36305","POL"
"6038","1480","36349","POL"
"6039","1480","36375","POL"
"6040","1481","90034","POL"
"6041","1481","90066","POL"
"6042","1481","90230","POL"
"6043","1481","90231","POL"
"6044","1481","90232","POL"
"6045","1481","90025","POL"
"6046","1481","90064","POL"
"6047","1481","90067","POL"
"6048","1481","90405","POL"
"6049","1482","77546","POL"
"6050","1482","77549","POL"
"6051","1482","77573","POL"
"6052","1482","77574","POL"
"6053","1482","77089","POL"
"6054","1482","77581","POL"
"6055","1482","77588","POL"
"6056","1485","92703","POL"
"6057","1485","92704","POL"
"6058","1485","92701","POL"
"6059","1485","92705","POL"
"6060","1485","92711","POL"
"6061","1485","92712","POL"
"6062","1485","92735","POL"
"6063","1486","80113","POL"
"6064","1486","80123","POL"
"6065","1486","80151","POL"
"6066","1486","80162","POL"
"6067","1486","80227","POL"
"6068","1486","80232","POL"
"6069","1486","80235","POL"
"6070","1486","80236","POL"
"6071","1486","80110","POL"
"6072","1486","80120","POL"
"6073","1486","80150","POL"
"6074","1486","80160","POL"
"6075","1486","80166","POL"
"6076","1486","80219","POL"
"6077","1487","29426","POL"
"6078","1487","29433","POL"
"6079","1487","29435","POL"
"6080","1487","29446","POL"
"6081","1487","29452","POL"
"6082","1487","29474","POL"
"6083","1487","29488","POL"
"6084","1487","29901","POL"
"6085","1487","29902","POL"
"6086","1487","29903","POL"
"6087","1487","29904","POL"
"6088","1487","29905","POL"
"6089","1487","29906","POL"
"6090","1487","29907","POL"
"6091","1487","29909","POL"
"6092","1487","29912","POL"
"6093","1487","29914","POL"
"6094","1487","29920","POL"
"6095","1487","29931","POL"
"6096","1487","29935","POL"
"6097","1487","29936","POL"
"6098","1487","29940","POL"
"6099","1487","29941","POL"
"6100","1487","29945","POL"
"6101","1487","29414","POL"
"6102","1487","29438","POL"
"6103","1487","29439","POL"
"6104","1487","29449","POL"
"6105","1487","29455","POL"
"6106","1487","29457","POL"
"6107","1487","29470","POL"
"6108","1487","29472","POL"
"6109","1487","29487","POL"
"6110","1488","48103","POL"
"6111","1488","48106","POL"
"6112","1488","48170","POL"
"6113","1488","48198","POL"
"6114","1488","48104","POL"
"6115","1488","48105","POL"
"6116","1488","48107","POL"
"6117","1488","48108","POL"
"6118","1488","48109","POL"
"6119","1488","48113","POL"
"6120","1489","07401","POL"
"6121","1489","07423","POL"
"6122","1489","07432","POL"
"6123","1489","07458","POL"
"6124","1489","07463","POL"
"6125","1489","07628","POL"
"6126","1489","07630","POL"
"6127","1489","07640","POL"
"6128","1489","07641","POL"
"6129","1489","07642","POL"
"6130","1489","07645","POL"
"6131","1489","07649","POL"
"6132","1489","07656","POL"
"6133","1489","07675","POL"
"6134","1489","07676","POL"
"6135","1489","07677","POL"
"6136","1489","07410","POL"
"6137","1489","07450","POL"
"6138","1489","07451","POL"
"6139","1489","07452","POL"
"6140","1489","07514","POL"
"6141","1489","07524","POL"
"6142","1492","30101","POL"
"6143","1492","30132","POL"
"6144","1492","30133","POL"
"6145","1492","30134","POL"
"6146","1492","30141","POL"
"6147","1492","30157","POL"
"6148","1492","30179","POL"
"6149","1493","75007","POL"
"6150","1493","75010","POL"
"6151","1493","75011","POL"
"6152","1493","75029","POL"
"6153","1493","75067","POL"
"6154","1493","75056","POL"
"6155","1493","75057","POL"
"6156","1494","07820","POL"
"6157","1494","07830","POL"
"6158","1494","07831","POL"
"6159","1494","07840","POL"
"6160","1494","07843","POL"
"6161","1494","07849","POL"
"6162","1494","07863","POL"
"6163","1494","07865","POL"
"6164","1494","07874","POL"
"6165","1494","07882","POL"
"6166","1494","07979","POL"
"6167","1494","08801","POL"
"6168","1494","08802","POL"
"6169","1494","08804","POL"
"6170","1494","08808","POL"
"6171","1494","08809","POL"
"6172","1494","08826","POL"
"6173","1494","08827","POL"
"6174","1494","08829","POL"
"6175","1494","08833","POL"
"6176","1494","08858","POL"
"6177","1494","08870","POL"
"6178","1494","08885","POL"
"6179","1494","08886","POL"
"6180","1494","08888","POL"
"6181","1494","08889","POL"
"6182","1494","07802","POL"
"6183","1494","07806","POL"
"6184","1494","07828","POL"
"6185","1494","07836","POL"
"6186","1494","07847","POL"
"6187","1494","07850","POL"
"6188","1494","07852","POL"
"6189","1494","07853","POL"
"6190","1494","07856","POL"
"6191","1494","07857","POL"
"6192","1494","07885","POL"
"6193","1494","07924","POL"
"6194","1494","07930","POL"
"6195","1494","07934","POL"
"6196","1494","07945","POL"
"6197","1495","94118","POL"
"6198","1495","94121","POL"
"6199","1495","94123","POL"
"6200","1495","94129","POL"
"6201","1495","94147","POL"
"6202","1495","94159","POL"
"6203","1495","94920","POL"
"6204","1495","94941","POL"
"6205","1495","94942","POL"
"6206","1495","94965","POL"
"6207","1495","94966","POL"
"6208","1495","94901","POL"
"6209","1495","94904","POL"
"6210","1495","94912","POL"
"6211","1495","94913","POL"
"6212","1495","94914","POL"
"6213","1495","94915","POL"
"6214","1495","94925","POL"
"6215","1495","94939","POL"
"6216","1495","94957","POL"
"6217","1495","94960","POL"
"6218","1495","94964","POL"
"6219","1495","94974","POL"
"6220","1495","94976","POL"
"6221","1495","94977","POL"
"6222","1495","94978","POL"
"6223","1495","94979","POL"
"6224","1497","98401","POL"
"6225","1497","98402","POL"
"6226","1497","98403","POL"
"6227","1497","98405","POL"
"6228","1497","98406","POL"
"6229","1497","98407","POL"
"6230","1497","98415","POL"
"6231","1497","98417","POL"
"6232","1497","98421","POL"
"6233","1497","98422","POL"
"6234","1497","98464","POL"
"6235","1497","98465","POL"
"6236","1497","98466","POL"
"6237","1497","98471","POL"
"6238","1497","98481","POL"
"6239","1497","98003","POL"
"6240","1497","98023","POL"
"6241","1497","98063","POL"
"6242","1497","98093","POL"
"6243","1498","98001","POL"
"6244","1498","98002","POL"
"6245","1498","98047","POL"
"6246","1498","98071","POL"
"6247","1498","98092","POL"
"6248","1498","98360","POL"
"6249","1498","98022","POL"
"6250","1498","98321","POL"
"6251","1498","98385","POL"
"6252","1498","98391","POL"
"6253","1498","98396","POL"
"6254","1499","85019","POL"
"6255","1499","85031","POL"
"6256","1499","85043","POL"
"6257","1499","85063","POL"
"6258","1499","85301","POL"
"6259","1499","85311","POL"
"6260","1499","85005","POL"
"6261","1499","85009","POL"
"6262","1499","85035","POL"
"6263","1500","46562","POL"
"6264","1500","46580","POL"
"6265","1500","46581","POL"
"6266","1500","46590","POL"
"6267","1500","46702","POL"
"6268","1500","46713","POL"
"6269","1500","46750","POL"
"6270","1500","46764","POL"
"6271","1500","46770","POL"
"6272","1500","46783","POL"
"6273","1500","46787","POL"
"6274","1500","46792","POL"
"6275","1500","46798","POL"
"6276","1500","46816","POL"
"6277","1500","46940","POL"
"6278","1500","46941","POL"
"6279","1500","46943","POL"
"6280","1500","46952","POL"
"6281","1500","46958","POL"
"6282","1500","46962","POL"
"6283","1500","46974","POL"
"6284","1500","46980","POL"
"6285","1500","46990","POL"
"6286","1500","46991","POL"
"6287","1500","46992","POL"
"6288","1500","46774","POL"
"6289","1500","46803","POL"
"6290","1500","46806","POL"
"6291","1500","46807","POL"
"6292","1500","46815","POL"
"6293","1500","46819","POL"
"6294","1500","46885","POL"
"6295","1500","46896","POL"
"6296","1501","06820","POL"
"6297","1501","06840","POL"
"6298","1501","06850","POL"
"6299","1501","06852","POL"
"6300","1501","06858","POL"
"6301","1501","06903","POL"
"6302","1501","06905","POL"
"6303","1501","06906","POL"
"6304","1501","06907","POL"
"6305","1501","06912","POL"
"6306","1501","06926","POL"
"6307","1501","06927","POL"
"6308","1501","06807","POL"
"6309","1501","06830","POL"
"6310","1501","06836","POL"
"6311","1501","06870","POL"
"6312","1501","06878","POL"
"6313","1501","06901","POL"
"6314","1501","06902","POL"
"6315","1501","06904","POL"
"6316","1501","06910","POL"
"6317","1501","06911","POL"
"6318","1501","06913","POL"
"6319","1501","06914","POL"
"6320","1503","95301","POL"
"6321","1503","95315","POL"
"6322","1503","95324","POL"
"6323","1503","95334","POL"
"6324","1503","95374","POL"
"6325","1503","95380","POL"
"6326","1503","95381","POL"
"6327","1503","95388","POL"
"6328","1503","95340","POL"
"6329","1503","95341","POL"
"6330","1503","95343","POL"
"6331","1503","95344","POL"
"6332","1503","95348","POL"
"6333","1504","87004","POL"
"6334","1504","87043","POL"
"6335","1504","87048","POL"
"6336","1504","87112","POL"
"6337","1504","87113","POL"
"6338","1504","87114","POL"
"6339","1504","87153","POL"
"6340","1504","87184","POL"
"6341","1504","87187","POL"
"6342","1504","87192","POL"
"6343","1504","87193","POL"
"6344","1504","87109","POL"
"6345","1504","87111","POL"
"6346","1504","87122","POL"
"6347","1504","87154","POL"
"6348","1504","87191","POL"
"6349","1504","87199","POL"
"6350","1505","91710","POL"
"6351","1505","91767","POL"
"6352","1505","91763","POL"
"6353","1505","91766","POL"
"6354","223","92307","POL"
"6355","223","92308","POL"
"6356","223","92340","POL"
"6357","223","92345","POL"
"6358","223","92392","POL"
"6359","223","92393","POL"
"6360","223","92395","POL"
"6361","232","95403","POL"
"6362","246","40018","POL"
"6363","246","40023","POL"
"6364","246","40025","POL"
"6365","246","40027","POL"
"6366","246","40059","POL"
"6367","246","40109","POL"
"6368","246","40118","POL"
"6369","246","40129","POL"
"6370","246","40177","POL"
"6371","246","40201","POL"
"6372","246","40202","POL"
"6373","246","40203","POL"
"6374","246","40204","POL"
"6375","246","40205","POL"
"6376","246","40206","POL"
"6377","246","40207","POL"
"6378","246","40208","POL"
"6379","246","40209","POL"
"6380","246","40210","POL"
"6381","246","40211","POL"
"6382","246","40212","POL"
"6383","246","40213","POL"
"6384","246","40214","POL"
"6385","246","40215","POL"
"6386","246","40216","POL"
"6387","246","40217","POL"
"6388","246","40218","POL"
"6389","246","40219","POL"
"6390","246","40220","POL"
"6391","246","40221","POL"
"6392","246","40222","POL"
"6393","246","40223","POL"
"6394","246","40224","POL"
"6395","246","40228","POL"
"6396","246","40229","POL"
"6397","246","40231","POL"
"6398","246","40232","POL"
"6399","246","40233","POL"
"6400","246","40241","POL"
"6401","246","40242","POL"
"6402","246","40243","POL"
"6403","246","40245","POL"
"6404","246","40250","POL"
"6405","246","40251","POL"
"6406","246","40252","POL"
"6407","246","40253","POL"
"6408","246","40255","POL"
"6409","246","40256","POL"
"6410","246","40257","POL"
"6411","246","40258","POL"
"6412","246","40259","POL"
"6413","246","40261","POL"
"6414","246","40266","POL"
"6415","246","40268","POL"
"6416","246","40269","POL"
"6417","246","40270","POL"
"6418","246","40272","POL"
"6419","246","40280","POL"
"6420","246","40281","POL"
"6421","246","40282","POL"
"6422","246","40283","POL"
"6423","246","40285","POL"
"6424","246","40287","POL"
"6425","246","40289","POL"
"6426","246","40290","POL"
"6427","246","40291","POL"
"6428","246","40292","POL"
"6429","246","40293","POL"
"6430","246","40294","POL"
"6431","246","40295","POL"
"6432","246","40296","POL"
"6433","246","40297","POL"
"6434","246","40298","POL"
"6435","246","40299","POL"
"6436","351","05401","POL"
"6437","351","05402","POL"
"6438","351","05403","POL"
"6439","351","05404","POL"
"6440","351","05405","POL"
"6441","351","05406","POL"
"6442","351","05407","POL"
"6443","351","05408","POL"
"6444","351","05442","POL"
"6445","351","05443","POL"
"6446","351","05444","POL"
"6447","351","05445","POL"
"6448","351","05446","POL"
"6449","351","05449","POL"
"6450","351","05451","POL"
"6451","351","05452","POL"
"6452","351","05453","POL"
"6453","351","05454","POL"
"6454","351","05456","POL"
"6455","351","05461","POL"
"6456","351","05462","POL"
"6457","351","05464","POL"
"6458","351","05465","POL"
"6459","351","05466","POL"
"6460","351","05468","POL"
"6461","351","05469","POL"
"6462","351","05472","POL"
"6463","351","05473","POL"
"6464","351","05477","POL"
"6465","351","05482","POL"
"6466","351","05487","POL"
"6467","351","05489","POL"
"6468","351","05490","POL"
"6469","351","05491","POL"
"6470","351","05492","POL"
"6471","351","05494","POL"
"6472","351","05495","POL"
"6473","351","05601","POL"
"6474","351","05602","POL"
"6475","351","05603","POL"
"6476","351","05604","POL"
"6477","351","05609","POL"
"6478","351","05620","POL"
"6479","351","05633","POL"
"6480","351","05640","POL"
"6481","351","05641","POL"
"6482","351","05647","POL"
"6483","351","05648","POL"
"6484","351","05649","POL"
"6485","351","05650","POL"
"6486","351","05651","POL"
"6487","351","05652","POL"
"6488","351","05653","POL"
"6489","351","05654","POL"
"6490","351","05655","POL"
"6491","351","05656","POL"
"6492","351","05658","POL"
"6493","351","05660","POL"
"6494","351","05661","POL"
"6495","351","05662","POL"
"6496","351","05663","POL"
"6497","351","05665","POL"
"6498","351","05667","POL"
"6499","351","05669","POL"
"6500","351","05670","POL"
"6501","351","05671","POL"
"6502","351","05672","POL"
"6503","351","05673","POL"
"6504","351","05674","POL"
"6505","351","05676","POL"
"6506","351","05677","POL"
"6507","351","05680","POL"
"6508","351","05681","POL"
"6509","351","05682","POL"
"6510","351","05734","POL"
"6511","351","05747","POL"
"6512","351","05748","POL"
"6513","351","05753","POL"
"6514","351","05760","POL"
"6515","351","05766","POL"
"6516","351","05769","POL"
"6517","351","05770","POL"
"6518","351","05778","POL"
"6519","351","05847","POL"
"6520","366","24201","POL"
"6521","366","24202","POL"
"6522","366","24203","POL"
"6523","366","24205","POL"
"6524","366","24209","POL"
"6525","366","24210","POL"
"6526","366","24211","POL"
"6527","366","24212","POL"
"6528","366","37601","POL"
"6529","366","37602","POL"
"6530","366","37604","POL"
"6531","366","37605","POL"
"6532","366","37615","POL"
"6533","366","37616","POL"
"6534","366","37617","POL"
"6535","366","37618","POL"
"6536","366","37620","POL"
"6537","366","37625","POL"
"6538","366","37641","POL"
"6539","366","37643","POL"
"6540","366","37644","POL"
"6541","366","37656","POL"
"6542","366","37659","POL"
"6543","366","37660","POL"
"6544","366","37662","POL"
"6545","366","37663","POL"
"6546","366","37664","POL"
"6547","366","37665","POL"
"6548","366","37669","POL"
"6549","366","37681","POL"
"6550","366","37684","POL"
"6551","366","37686","POL"
"6552","366","37690","POL"
"6553","366","37694","POL"
"6554","366","37699","POL"
"6555","419","33156","POL"
"6556","419","33158","POL"
"6557","419","33173","POL"
"6558","419","33176","POL"
"6559","419","33256","POL"
"6560","419","33183","POL"
"6561","419","33186","POL"
"6562","419","33283","POL"
"6563","426","91321","POL"
"6564","426","91322","POL"
"6565","426","91326","POL"
"6566","426","91351","POL"
"6567","426","91311","POL"
"6568","426","91313","POL"
"6569","426","91350","POL"
"6570","426","91355","POL"
"6571","426","91380","POL"
"6572","426","91381","POL"
"6573","426","91382","POL"
"6574","426","91385","POL"
"6575","430","20830","POL"
"6576","430","20832","POL"
"6577","430","20842","POL"
"6578","430","20849","POL"
"6579","430","20850","POL"
"6580","430","20855","POL"
"6581","430","20871","POL"
"6582","430","20876","POL"
"6583","430","20879","POL"
"6584","430","20891","POL"
"6585","430","20895","POL"
"6586","430","20906","POL"
"6587","430","20908","POL"
"6588","430","20916","POL"
"6589","430","21701","POL"
"6590","430","21702","POL"
"6591","430","21703","POL"
"6592","430","21704","POL"
"6593","430","21709","POL"
"6594","430","21710","POL"
"6595","430","21716","POL"
"6596","430","21727","POL"
"6597","430","21754","POL"
"6598","430","21755","POL"
"6599","430","21758","POL"
"6600","430","21769","POL"
"6601","430","21770","POL"
"6602","430","21771","POL"
"6603","430","21773","POL"
"6604","430","21774","POL"
"6605","430","21778","POL"
"6606","430","21780","POL"
"6607","430","21788","POL"
"6608","430","21790","POL"
"6609","430","21791","POL"
"6610","430","21792","POL"
"6611","430","21793","POL"
"6612","430","21798","POL"
"6613","430","20810","POL"
"6614","430","20811","POL"
"6615","430","20838","POL"
"6616","430","20841","POL"
"6617","430","20847","POL"
"6618","430","20848","POL"
"6619","430","20851","POL"
"6620","430","20852","POL"
"6621","430","20853","POL"
"6622","430","20872","POL"
"6623","430","20877","POL"
"6624","430","20880","POL"
"6625","430","20882","POL"
"6626","430","20884","POL"
"6627","430","20886","POL"
"6628","430","20896","POL"
"6629","430","20897","POL"
"6630","430","20898","POL"
"6631","430","20997","POL"
"6632","430","21714","POL"
"6633","430","21717","POL"
"6634","430","21762","POL"
"6635","450","46033","POL"
"6636","450","46037","POL"
"6637","450","46038","POL"
"6638","450","46085","POL"
"6639","450","46256","POL"
"6640","450","46040","POL"
"6641","450","46055","POL"
"6642","450","46129","POL"
"6643","450","46140","POL"
"6644","450","46154","POL"
"6645","450","46163","POL"
"6646","450","46236","POL"
"6647","469","15031","POL"
"6648","469","15055","POL"
"6649","469","15064","POL"
"6650","469","15129","POL"
"6651","469","15142","POL"
"6652","469","15216","POL"
"6653","469","15220","POL"
"6654","469","15226","POL"
"6655","469","15228","POL"
"6656","469","15234","POL"
"6657","469","15236","POL"
"6658","469","15017","POL"
"6659","469","15102","POL"
"6660","469","15106","POL"
"6661","469","15241","POL"
"6662","469","15243","POL"
"6663","521","85050","POL"
"6664","521","85255","POL"
"6665","521","85259","POL"
"6666","521","85262","POL"
"6667","521","85266","POL"
"6668","521","85327","POL"
"6669","521","85331","POL"
"6670","521","85377","POL"
"6671","521","85054","POL"
"6672","521","85254","POL"
"6673","521","85260","POL"
"6674","521","85267","POL"
"6675","527","43016","POL"
"6676","527","43021","POL"
"6677","527","43035","POL"
"6678","527","43040","POL"
"6679","527","43041","POL"
"6680","527","43061","POL"
"6681","527","43064","POL"
"6682","527","43077","POL"
"6683","527","43234","POL"
"6684","527","43235","POL"
"6685","527","43015","POL"
"6686","527","43017","POL"
"6687","527","43032","POL"
"6688","527","43065","POL"
"6689","550","28501","POL"
"6690","550","28502","POL"
"6691","550","28503","POL"
"6692","550","28510","POL"
"6693","550","28519","POL"
"6694","550","28522","POL"
"6695","550","28529","POL"
"6696","550","28533","POL"
"6697","550","28539","POL"
"6698","550","28546","POL"
"6699","550","28555","POL"
"6700","550","28570","POL"
"6701","550","28573","POL"
"6702","550","28582","POL"
"6703","550","28584","POL"
"6704","550","28585","POL"
"6705","550","28523","POL"
"6706","550","28526","POL"
"6707","550","28527","POL"
"6708","550","28532","POL"
"6709","550","28560","POL"
"6710","550","28561","POL"
"6711","550","28562","POL"
"6712","550","28563","POL"
"6713","550","28564","POL"
"6714","550","28586","POL"
"6715","557","54901","POL"
"6716","557","54904","POL"
"6717","557","54906","POL"
"6718","557","54956","POL"
"6719","557","54957","POL"
"6720","557","54986","POL"
"6721","558","28012","POL"
"6722","558","28032","POL"
"6723","558","28056","POL"
"6724","558","28226","POL"
"6725","558","28247","POL"
"6726","558","28271","POL"
"6727","558","28277","POL"
"6728","558","28134","POL"
"6729","558","28210","POL"
"6730","558","28241","POL"
"6731","558","28273","POL"
"6732","558","28278","POL"
"6733","558","28287","POL"
"6734","569","20715","POL"
"6735","569","20718","POL"
"6736","569","20719","POL"
"6737","569","20768","POL"
"6738","569","20769","POL"
"6739","569","20770","POL"
"6740","569","20771","POL"
"6741","569","20772","POL"
"6742","569","20773","POL"
"6743","569","20774","POL"
"6744","569","20775","POL"
"6745","569","20792","POL"
"6746","569","20703","POL"
"6747","569","20706","POL"
"6748","569","20716","POL"
"6749","569","20717","POL"
"6750","569","20720","POL"
"6751","569","20721","POL"
"6752","576","43069","POL"
"6753","576","43199","POL"
"6754","576","43202","POL"
"6755","576","43214","POL"
"6756","576","43218","POL"
"6757","576","43219","POL"
"6758","576","43220","POL"
"6759","576","43221","POL"
"6760","576","43236","POL"
"6761","576","43251","POL"
"6762","576","43260","POL"
"6763","576","43266","POL"
"6764","576","43268","POL"
"6765","576","43270","POL"
"6766","576","43271","POL"
"6767","576","43272","POL"
"6768","576","43279","POL"
"6769","576","43287","POL"
"6770","576","43291","POL"
"6771","576","43085","POL"
"6772","576","43201","POL"
"6773","576","43210","POL"
"6774","576","43212","POL"
"6775","594","44060","POL"
"6776","594","44061","POL"
"6777","594","44064","POL"
